Electricity.Timestep,Time,Sum [kWh],True Sum [kWh],True Sum [Wh]
448680,44142.58333,0.169967261,0.169967261,169.967261
448740,44142.625,0.058784153,0.058784153,58.784153
448800,44142.66667,0.07725077,0.07725077,77.25077
448860,44142.70833,0.192531908,0.192531908,192.531908
448920,44142.75,0.127200648,0.9,900
448980,44142.79167,1.044097376,0.9,900
449040,44142.83333,0.570939637,0.9,900
449100,44142.875,0.119256344,0.9,900
449160,44142.91667,0.097646997,0.9,900
449220,44142.95833,0.086374005,0.9,900
449280,44143,0.107001571,0.9,900
449340,44143.04167,0.127275296,0.9,900
449400,44143.08333,0.161236444,0.9,900
449460,44143.125,0.115503694,0.9,900
449520,44143.16667,0.1733737,0.9,900
449580,44143.20833,0.10746633,0.9,900
449640,44143.25,0.175412921,0.175412921,175.412921
449700,44143.29167,0.636769107,0.636769107,636.769107
